Sno,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
4782,-0.546257561,0.181387124,-0.003713898,-1.710066409,0.110852073,-0.00357472,10.97233178,0.594475314,-0.002781531,3.392664065,0.007820449,10.13602895,0.267768706,-0.008152861,3.267953019,0.108412795
4783,0.096334244,0.188154815,-0.005106267,-1.605669534,0.103525822,-0.003077603,10.66706805,0.610614085,-0.003103726,4.675504795,-0.060110917,9.525445754,0.225603753,-0.003946271,7.687225607,-0.099268379
4784,-0.966525556,0.179208271,-0.002742472,-1.123489477,0.098260898,-0.004401524,10.16398592,0.616573801,-0.002166198,3.673037452,-0.008984106,7.754860479,0.326502113,-0.005602322,11.20418605,-0.221327271
4785,-0.395234392,0.178015182,-0.003916316,-1.75463471,0.108695023,-0.003260747,10.31141598,0.604535904,-0.001726332,3.00454275,0.014212963,9.456886667,0.265016899,-0.006312175,10.1786126,-0.183552456
4786,0.490799062,0.170525739,-0.00558084,-1.117811067,0.115888378,-0.005191022,10.48089159,0.60289327,-0.002189026,4.946796676,-0.081831321,11.19500087,0.273142095,-0.013082148,9.258816273,-0.139397731
4787,-0.468818022,0.1876332,-0.004410917,-1.3583082,0.115662159,-0.00445124,10.67721883,0.612409052,-0.003275204,4.007805477,-0.027344143,7.568844749,0.345157892,-0.006239397,16.58642809,-0.456962096
4788,-0.040874389,0.176200116,-0.004867316,-1.675988722,0.122016758,-0.004405458,10.85697236,0.592974685,-0.002503996,1.637341209,0.080023234,10.92211209,0.242464576,-0.009515268,8.79539559,-0.104786048
4789,0.221725349,0.143602825,-0.003689735,-1.244079213,0.11393744,-0.004716687,10.49783609,0.613903869,-0.00269066,4.073726166,-0.051381877,9.684365275,0.226111724,-0.004545241,11.78429217,-0.229324701
4790,-0.040924106,0.163959409,-0.004068833,-1.156819045,0.096451509,-0.004061446,10.69208697,0.610202467,-0.002998007,3.577596346,-0.010935026,8.995274262,0.318048017,-0.008496214,6.876054614,-0.028265668
4791,-0.106548478,0.205254699,-0.006112514,-2.416145023,0.146021194,-0.00345069,10.73484245,0.624188633,-0.004001421,3.663790436,0.004607236,11.39228473,0.204696198,-0.008568069,7.858033426,-0.068082637
4792,-0.908576924,0.185905449,-0.003485432,-2.322848403,0.122673992,-0.002679471,10.02140615,0.612638145,-0.001525686,2.241289162,0.043746655,9.985061105,0.269105575,-0.008245694,8.081834934,-0.09234137
4793,0.118615553,0.182486102,-0.005357648,-1.414385088,0.105486285,-0.003906102,10.98959124,0.583851211,-0.002346317,5.125898497,-0.072057023,12.25680839,0.193310966,-0.009621291,3.013582834,0.123804699
4794,-0.607828861,0.18649786,-0.004158376,-1.632642176,0.094582196,-0.002688653,10.31327496,0.619676077,-0.002354313,3.523192656,6.58E-05,8.342240616,0.29863736,-0.005732081,11.30451778,-0.217932093
4795,-0.010864067,0.176750594,-0.00494282,-2.176258051,0.113168368,-0.002523186,11.05245988,0.573546722,-0.001704176,3.617578155,-0.013208286,8.887823571,0.252488958,-0.003319018,10.47897466,-0.201909748
4796,-0.232954902,0.177791093,-0.004698211,-2.245934952,0.105581873,-0.001883258,10.04442536,0.618046559,-0.001965899,5.271277697,-0.077372274,9.285320645,0.267705098,-0.006080333,10.90201059,-0.216285192
4797,-0.532252539,0.177145763,-0.003645013,-1.14553559,0.102377368,-0.004271506,10.70968237,0.602014043,-0.002923323,3.122332978,0.005302494,10.69785402,0.234995805,-0.007700051,8.374839948,-0.090260074
4798,-0.990187752,0.193141914,-0.003423096,-1.625033741,0.106780398,-0.003487933,10.24698513,0.620109885,-0.002344514,3.658788274,-0.012045791,8.429435701,0.294462938,-0.006038112,7.095114365,-0.03287466
4799,-0.441214041,0.191260461,-0.004385466,-1.092164953,0.084322785,-0.003599747,10.94315508,0.603064902,-0.00348991,4.069858528,-0.037898187,8.877106124,0.304186642,-0.007110799,13.50514375,-0.319321391
4800,-0.119947687,0.194768199,-0.005427259,-2.340891724,0.118727338,-0.002521109,10.99036332,0.598133394,-0.003153848,2.89191414,0.022805827,7.224643418,0.323069382,-0.004281235,15.89191455,-0.464489235
4801,-0.610352614,0.175668768,-0.003121856,-2.501225998,0.109380669,-0.001528294,10.95040389,0.600351369,-0.002926768,2.411776401,0.040252862,8.221041126,0.295888619,-0.00567141,8.898307933,-0.096441178
4802,-0.028505033,0.153278981,-0.003938229,-1.223641651,0.097483182,-0.004055563,11.09477447,0.594713551,-0.003361309,4.542333721,-0.042968016,10.00861198,0.272566622,-0.008859138,11.04373254,-0.211946443
4803,0.283152268,0.182051872,-0.005561546,-1.960083498,0.104224752,-0.002554716,11.19333328,0.584278279,-0.00281466,3.657263875,-0.014730919,9.748993733,0.273741018,-0.008339562,5.517338264,0.033933899
4804,-0.529131465,0.160138028,-0.003078248,-1.789581925,0.098412563,-0.002813749,10.47644266,0.609679842,-0.002338982,5.352454562,-0.075644751,9.847888803,0.268188027,-0.007634362,6.947542854,-0.009793568
4805,-0.254097063,0.153415136,-0.003262289,-2.213099744,0.110315475,-0.002313472,10.35228633,0.59749203,-0.001540002,3.686622016,-0.014184225,10.49447357,0.201663951,-0.005117759,8.733694069,-0.143071393
4806,-0.338936247,0.181572375,-0.0041764,-2.050661027,0.123069016,-0.003309727,10.85157417,0.592313042,-0.002401953,3.263304732,-0.000570728,9.233676888,0.257984031,-0.005230253,10.36980117,-0.198715814
4807,-0.684813676,0.165289216,-0.002884263,-1.886310883,0.107966936,-0.003092268,9.91010765,0.608656354,-0.000817668,2.999791205,0.018988186,9.195260306,0.279488128,-0.006560269,4.258665001,0.098930115
4808,0.171436918,0.168756934,-0.004956363,-1.382630187,0.091796938,-0.003455933,10.53629952,0.61179911,-0.002868633,3.461373887,0.014770748,9.273688801,0.293516948,-0.008285515,11.95213771,-0.230854865
4809,-0.119617107,0.189240492,-0.005199818,-1.402879101,0.106947155,-0.004070192,11.23813428,0.587214429,-0.003206525,2.034495637,0.063802776,8.207813607,0.287446082,-0.004431303,12.90158313,-0.291620386
4810,0.263662226,0.175609915,-0.005305351,-1.438711174,0.085660619,-0.002684619,10.04635347,0.633515822,-0.002863248,4.996991791,-0.08447827,9.613326759,0.260530503,-0.006318677,7.105454397,-0.056715437
4811,0.135380544,0.194201321,-0.005931118,-1.316986044,0.099553243,-0.003978942,10.77970374,0.603709656,-0.002985514,6.3162883,-0.117067303,8.54115405,0.296626413,-0.006235259,12.50267288,-0.298662061
4812,0.073932437,0.186111953,-0.005426292,-1.980487565,0.125157784,-0.003606263,11.44101938,0.573192515,-0.002855419,2.596361544,0.039250631,11.06854609,0.22845932,-0.00874796,8.324649618,-0.127527075
4813,0.025948152,0.178904508,-0.005345354,-2.832759429,0.125095011,-0.001497763,11.2548783,0.566635368,-0.001779776,3.120091385,0.016067126,10.12235857,0.195622222,-0.003600174,11.29130527,-0.230092356
4814,-0.18592553,0.182564583,-0.004581127,-1.524778002,0.091645516,-0.002996081,10.51618399,0.621892611,-0.003382185,4.02606842,-0.032679333,9.206662571,0.287395777,-0.007208502,4.954212526,0.027760148
4815,-0.172630006,0.192571721,-0.005301113,-1.39885982,0.124985039,-0.004915364,9.754518128,0.619373613,-0.001121138,3.425367656,0.00118783,9.561441864,0.255891999,-0.006319953,10.85921727,-0.231045973
4816,-0.172371967,0.207750657,-0.006013231,-1.688400811,0.127534479,-0.004516068,10.72861675,0.602682515,-0.002791223,3.812334509,-0.015621975,9.192912735,0.257503619,-0.005628067,12.41899911,-0.298800547
4817,-0.020300635,0.173566806,-0.00439163,-2.056812343,0.107779285,-0.002577992,10.9620495,0.590623007,-0.002391706,0.979859021,0.099595712,9.657757672,0.262985211,-0.007581076,8.241707963,-0.075952969
4818,-0.325765595,0.169441377,-0.004082198,-1.637354848,0.11650125,-0.003976291,10.75917236,0.606511119,-0.00306177,4.63423316,-0.052466349,11.74551215,0.207224084,-0.008716117,6.024289078,-0.005894282
4819,-0.382859537,0.17551672,-0.003879217,-1.986880025,0.10207837,-0.002446416,10.4200799,0.605813499,-0.002208681,4.362249207,-0.043449817,10.10937909,0.242816032,-0.006683851,9.046718135,-0.184162279
4820,0.260658303,0.175293864,-0.005322302,-2.080686859,0.103009941,-0.002379955,10.30316035,0.613649076,-0.002190731,4.159290988,-0.02888183,8.719670531,0.300721922,-0.006704491,6.374552239,0.005848491
4821,-0.825354502,0.185462466,-0.003443465,-1.661583461,0.115001245,-0.003639156,10.65196472,0.608792482,-0.003042541,2.397291556,0.042766804,10.98879023,0.208643974,-0.007385222,8.907604424,-0.152831137
4822,-0.04739887,0.171489554,-0.004374978,-1.244001832,0.107796998,-0.00453495,10.34805019,0.628256621,-0.003126772,3.263449526,-0.004895576,9.825390493,0.244677037,-0.006574209,5.947019431,0.023019779
4823,-0.507982965,0.182664817,-0.004043027,-2.083245363,0.11388503,-0.002711846,10.50567934,0.609223289,-0.002424415,3.715593978,-0.007250713,10.68702753,0.249218065,-0.008867259,7.526434783,-0.089017069
4824,-0.466780121,0.178932331,-0.004031675,-1.446424592,0.111843567,-0.004049791,10.82261868,0.610922781,-0.00342407,3.757779488,-0.018167442,10.26146974,0.261371477,-0.0086765,10.15952025,-0.195856541
4825,0.381338572,0.162268219,-0.0046868,-1.578663336,0.108995037,-0.003705267,11.07841728,0.583460241,-0.002475328,3.824785512,-0.008200931,9.578521429,0.251832565,-0.005738943,5.105101527,0.027712637
4826,-0.058777916,0.179807707,-0.004645371,-1.623404344,0.116529391,-0.004024944,10.91889756,0.62057587,-0.004192996,3.117086217,0.009504905,9.418612325,0.249436001,-0.006301629,13.52012875,-0.337233899
4827,-0.386791339,0.20402949,-0.005087829,-1.874947832,0.107547166,-0.002882925,10.4366506,0.616355331,-0.002652685,6.090753968,-0.13688056,7.843875012,0.32067835,-0.005355628,4.709646939,0.075243692
4828,-0.088852166,0.18760081,-0.004897045,-2.07086854,0.093456267,-0.001844124,10.86199582,0.599285794,-0.002735755,1.579295886,0.100841246,7.92297578,0.290490807,-0.003908491,9.324527938,-0.155113917
4829,-0.156464136,0.172177498,-0.004147131,-1.501112594,0.095344976,-0.003302434,10.32203178,0.629597,-0.002947211,3.507972191,-0.008752325,8.434392474,0.300536719,-0.005793824,2.345768716,0.180216973
4830,-0.625975982,0.18234995,-0.003815941,-2.225854854,0.124012406,-0.003001061,10.57680392,0.616106445,-0.00322072,4.249816352,-0.026952519,11.10106773,0.191069038,-0.006741522,7.371248549,-0.056428385
4831,-0.121379664,0.161690034,-0.003831278,-1.513724015,0.114834622,-0.004270867,10.27392735,0.626288167,-0.002922789,3.815406796,-0.020371327,9.848803102,0.24696022,-0.006775532,9.220302514,-0.155315119
4832,-0.066758271,0.146554797,-0.003036259,-1.774908432,0.104216726,-0.002898314,11.71172616,0.589765865,-0.004500589,2.802994413,0.031396506,10.38793571,0.238638417,-0.007429055,12.47796974,-0.288879086
4833,0.130801923,0.181061786,-0.005490572,-2.023017845,0.122226026,-0.003404438,10.52745936,0.60806525,-0.002613737,3.842291646,-0.030195915,10.89158353,0.261190329,-0.010489884,8.694063526,-0.121235603
4834,-0.571193268,0.173495566,-0.003751902,-1.833541609,0.095549529,-0.002374662,9.448621053,0.629781142,-0.000857935,5.460350132,-0.091672469,7.447498195,0.308070818,-0.003940228,6.701593421,-0.026052714
4835,-0.407019254,0.182261937,-0.004122518,-1.496156924,0.108343931,-0.004014567,10.51443639,0.603528827,-0.002238895,5.011232312,-0.063656261,10.01120863,0.27039195,-0.008304761,5.228596562,0.02226058
4836,-0.408549726,0.177431644,-0.004039391,-1.717025277,0.121231958,-0.004226788,10.61986242,0.610150264,-0.002798769,5.270721079,-0.071547451,9.933573479,0.239974081,-0.006733023,4.576353694,0.073141142
4837,-0.127747288,0.182698009,-0.004808797,-1.738951911,0.086443858,-0.002129441,10.9354384,0.599417531,-0.003118815,4.487507994,-0.045929644,8.624046263,0.308125818,-0.007164317,8.198610435,-0.085412369
4838,-0.183889062,0.177752014,-0.004329185,-1.689969566,0.106352175,-0.003323392,10.6455513,0.614239635,-0.003301101,4.550625685,-0.060558192,9.397923142,0.288813227,-0.007768277,8.856958842,-0.13959917
4839,0.115013024,0.178414263,-0.004999902,-1.875192543,0.100932632,-0.002716078,10.28877977,0.620927122,-0.002666883,3.431508951,0.010828011,8.155585192,0.360531447,-0.009544052,8.534044688,-0.109090345
4840,-0.168270149,0.161617755,-0.00379045,-1.637684965,0.098348279,-0.003182949,10.38066391,0.625722605,-0.003147666,2.856516587,0.02470783,9.026113564,0.29464574,-0.006963523,9.531932036,-0.139779584
4841,-0.293382081,0.186022477,-0.004582712,-2.545192095,0.131508601,-0.002334449,11.06370977,0.596923519,-0.003231825,5.486929833,-0.124829429,11.41035363,0.184111705,-0.006759648,6.056698361,-0.022424154
4842,-0.664597029,0.184956899,-0.003853442,-2.061543969,0.118576332,-0.003150527,10.27199854,0.619526445,-0.002444355,5.297479535,-0.087292593,9.232132784,0.272209287,-0.006321496,6.546840166,-0.02286886
4843,-0.508474197,0.177030189,-0.003788807,-1.426053533,0.104183917,-0.003818552,10.16471659,0.617841223,-0.00220218,4.376941361,-0.047244171,9.953494834,0.253687365,-0.007810873,9.718812593,-0.171903349
4844,-0.577502863,0.197032783,-0.004428547,-1.95001789,0.117636498,-0.00342704,10.52742686,0.611725987,-0.002619038,4.243123685,-0.029225278,9.772089148,0.258282525,-0.00749346,5.768653793,0.024338947
4845,0.258399139,0.169882458,-0.004975016,-1.406573287,0.093422679,-0.003316628,10.75846215,0.598210025,-0.002419224,3.75107392,-0.016576476,9.729214494,0.254333279,-0.006228299,8.85789125,-0.113639655
4846,-0.243130159,0.191519529,-0.004803284,-1.386268078,0.090893123,-0.003293665,10.54020137,0.593900991,-0.00168591,5.583300898,-0.096021331,7.300398798,0.348537132,-0.005640109,7.773511222,-0.089758767
4847,0.096790389,0.154583361,-0.003913975,-1.820717223,0.114999276,-0.00365604,11.31657013,0.577306997,-0.002855317,3.302664457,-0.002065618,10.07131991,0.21545842,-0.005489451,10.07562224,-0.162036882
4848,-0.142779207,0.14413609,-0.002943843,-1.593853986,0.090717725,-0.002820198,11.00539939,0.609381337,-0.003700686,1.209840174,0.115244184,10.86353156,0.202865836,-0.007197435,11.29788793,-0.201750256
4849,-0.061362115,0.17897196,-0.004703543,-1.406309222,0.120102245,-0.004598824,10.57427453,0.602693123,-0.002507534,4.377276561,-0.05905108,9.841821794,0.287015745,-0.009108817,11.21083469,-0.243937109
4850,0.293759327,0.179542658,-0.005525912,-1.817371623,0.098601075,-0.002609414,10.19871638,0.61528628,-0.002176079,3.327346818,0.001590831,6.567353155,0.389683766,-0.006945415,11.70098249,-0.258086071
4851,0.062878309,0.189367102,-0.005735437,-1.581702173,0.096198885,-0.003115133,10.52399734,0.621389628,-0.003369886,4.429409868,-0.060335955,9.397275014,0.281261855,-0.007292468,10.04074326,-0.1809914
4852,-0.029688216,0.179656482,-0.005105065,-1.822731369,0.106475914,-0.00313244,10.356278,0.617543849,-0.002501339,3.648128904,-0.014175724,9.334153558,0.281534358,-0.007464266,10.7855649,-0.20405801
4853,-0.954256121,0.196171898,-0.003603895,-1.511433553,0.100417774,-0.003381093,10.85336169,0.60107588,-0.002650075,4.055155017,-0.022254713,10.3830075,0.216861775,-0.005693117,3.915568437,0.091927061
4854,-0.307967738,0.189578531,-0.004739312,-1.994693152,0.106150871,-0.002568966,9.95793976,0.602674617,-0.000840803,4.230261971,-0.032555768,11.51147637,0.200637051,-0.008395366,4.382438927,0.06087854
4855,-0.129073306,0.168327087,-0.003979388,-2.233196336,0.137200796,-0.003570569,10.64194809,0.606231234,-0.002721056,4.118848664,-0.040108439,11.80198118,0.186144758,-0.008793033,7.38049777,-0.049096065
4856,-0.733084482,0.178359935,-0.003342377,-2.54838256,0.117691021,-0.001622092,10.82948635,0.589737796,-0.002488486,2.474538283,0.021134802,10.49892879,0.208653566,-0.006064523,8.252727606,-0.112839891
4857,-0.131715296,0.188950366,-0.005183518,-1.590018172,0.110635899,-0.003798664,10.28950317,0.607801547,-0.001987459,6.272825471,-0.153357202,8.77844455,0.304775704,-0.006739976,7.730824606,-0.114337062
4858,-0.689616728,0.185111726,-0.003549978,-1.341041359,0.104797187,-0.003979962,10.77017009,0.601612667,-0.002942017,3.275121327,-0.00044726,9.728987433,0.261972215,-0.00793335,13.38151239,-0.331660137
4859,0.403034611,0.152799538,-0.004203019,-1.066319886,0.088679732,-0.004031043,11.10881508,0.594904976,-0.003331027,2.392609535,0.042220297,8.986693638,0.308246011,-0.008240877,5.975804872,-0.004140805
4860,-0.220907234,0.186130683,-0.004712525,-1.860384937,0.1144615,-0.003253922,10.31625082,0.627250617,-0.003037224,2.612145456,0.037377534,9.448625016,0.243831598,-0.005363684,9.432281909,-0.154744575
4861,-0.429635146,0.212810729,-0.005788252,-1.96856935,0.116991905,-0.003457575,10.34192869,0.598035579,-0.001604129,3.306834607,-0.008299702,8.443111714,0.285532749,-0.004577482,11.06381226,-0.229553534
4862,0.017698566,0.175636468,-0.004788624,-1.993465389,0.114394318,-0.002937982,10.13444387,0.63129551,-0.002806814,3.075479092,0.030494755,9.980723977,0.247275298,-0.007063374,3.557653274,0.103274262
4863,-0.407565407,0.174101535,-0.003570185,-1.158147648,0.096327975,-0.003997702,10.79203231,0.596809003,-0.002599255,6.324300773,-0.151908548,8.857908687,0.29391127,-0.006840685,7.774112161,-0.084016681
4864,-0.168578666,0.159514834,-0.003108142,-1.437359553,0.094999241,-0.003197459,10.72276699,0.592311959,-0.002291449,1.120024949,0.095666498,10.63654963,0.237505424,-0.007857334,5.512307774,0.008648542
4865,-0.815656341,0.208024702,-0.004681622,-1.697241873,0.106895696,-0.003699758,10.83503396,0.607061887,-0.00328185,2.722120001,0.037678679,9.304279046,0.307972555,-0.008817482,8.939357514,-0.119090658
4866,-0.163795717,0.175044203,-0.004185209,-1.751047638,0.104060823,-0.003025709,11.08248193,0.595548446,-0.003142045,5.678588202,-0.103963021,9.903440267,0.238763891,-0.006822236,7.705539603,-0.066252832
4867,-1.241196274,0.214128229,-0.003788024,-2.874660856,0.130745083,-0.001619538,10.87567567,0.584871914,-0.002050031,4.261523549,-0.04841351,11.17294708,0.240804244,-0.009597126,2.876839528,0.141347073
4868,-0.112741776,0.183872596,-0.004967432,-2.138040643,0.112903504,-0.002600455,11.2642852,0.592933565,-0.003702367,2.854284388,0.02920276,10.44110294,0.226660001,-0.006500341,6.422375521,-0.027407549
4869,-0.061367637,0.164657448,-0.004564347,-1.138930015,0.096984983,-0.004185824,10.81734529,0.603900129,-0.003186101,3.230684377,0.005973048,10.59633087,0.202933269,-0.006203557,13.25986829,-0.334316697
4870,0.343249757,0.143566953,-0.003785547,-1.329205631,0.079116188,-0.002830746,10.39693065,0.597373115,-0.001648599,4.777347874,-0.056802767,10.18148728,0.252214744,-0.007572584,6.530425536,-0.05214508
4871,0.09920907,0.175552059,-0.00496986,-1.826573803,0.099238274,-0.002560049,10.3327617,0.630492435,-0.002913715,3.856138549,-0.015253967,9.495285928,0.220007957,-0.003973539,7.112008804,-0.059908348
4872,-0.160248828,0.191173012,-0.005370145,-2.126920958,0.124872281,-0.003121932,10.95348242,0.594964737,-0.002724846,5.744898873,-0.108241972,9.09193621,0.258270222,-0.005645527,7.396332204,-0.022414533
4873,-0.701880883,0.173843003,-0.003363294,-2.312561525,0.120036507,-0.002665351,10.11926701,0.615437938,-0.001835729,2.845741884,0.011301562,8.866717133,0.286016724,-0.006647659,5.320422401,0.024081455
4874,-0.094691785,0.178845102,-0.004736058,-1.340953564,0.097455682,-0.003736614,9.956815946,0.615869383,-0.001385911,3.498948564,-0.003037742,9.140008041,0.286109173,-0.006457476,4.962786117,0.052206107
4875,-0.11592297,0.159374562,-0.003789036,-2.199620222,0.099024939,-0.002035514,11.00842643,0.60505818,-0.00367205,2.925400424,0.039381384,8.383523308,0.277595881,-0.004228187,11.1492193,-0.226505893
4876,-1.057542527,0.222945762,-0.004797895,-1.709154588,0.124073965,-0.004049918,10.47744719,0.610340714,-0.002644158,7.512721228,-0.188489095,10.5385558,0.237815572,-0.007980363,3.260967749,0.110147057
4877,-0.208159697,0.174036393,-0.004182399,-1.661627414,0.102286386,-0.003233324,10.9224726,0.606882049,-0.003348179,3.719671015,-0.005129209,9.921939412,0.280070828,-0.008840378,6.722477656,-0.005716807
4878,0.201230128,0.158459608,-0.004228279,-1.674903369,0.106656987,-0.003398782,11.42106317,0.595255674,-0.00410138,5.54894365,-0.093804682,11.31750279,0.196400988,-0.006999185,5.545648351,-0.000587987
4879,-0.090734317,0.182019057,-0.004748851,-1.022787888,0.086076226,-0.004057267,10.27699947,0.626718765,-0.002909692,3.891178241,-0.018857466,8.35067251,0.299181321,-0.005548912,10.37005953,-0.229448734
4880,-0.078010398,0.168497901,-0.004259775,-1.344827715,0.110699083,-0.004236431,10.71167843,0.595415766,-0.002136121,1.745613622,0.060349122,11.10208154,0.19722354,-0.006584915,6.819872427,-0.01797541
4881,-0.339978125,0.167538686,-0.004076855,-1.93232152,0.10130345,-0.002845663,10.16428034,0.608643735,-0.00144625,3.578520453,-0.009207844,9.230956261,0.25678042,-0.006372832,8.072972943,-0.059954238
4882,-0.091505033,0.167629737,-0.004300486,-1.822060003,0.105254383,-0.003108367,10.83705772,0.596190559,-0.002646519,2.776824913,0.031747542,9.507664804,0.272900429,-0.007214918,9.178280711,-0.13804489
4883,1.022161281,0.160179051,-0.006304051,-1.256134171,0.112891913,-0.004469044,10.743172,0.609389806,-0.00311722,4.543061941,-0.069709789,12.21991052,0.189245826,-0.010345562,6.272035185,-0.000962095
4884,-0.63592158,0.174912174,-0.003402437,-2.2594801,0.130784077,-0.003157638,10.41585774,0.631534573,-0.003499923,3.797484462,-0.027105134,10.45271233,0.210938259,-0.006361378,6.970637301,-0.037101888
4885,0.04974111,0.174576672,-0.004721226,-1.952403166,0.102575848,-0.002575685,11.07421402,0.601315639,-0.003227922,2.123615219,0.056421213,9.113391549,0.236109014,-0.003660463,6.543540928,-0.012988877
4886,0.126195272,0.144767367,-0.003482985,-1.423538516,0.083240777,-0.003057169,10.29701138,0.633436702,-0.003460023,3.252743629,0.016098132,9.67748376,0.277439702,-0.008317319,7.806975703,-0.064805847
4887,-0.195512015,0.174250127,-0.004280994,-1.120242095,0.0959982,-0.004215726,10.14341839,0.6104316,-0.001686627,3.232012214,0.003752074,8.427678575,0.28080349,-0.004443638,7.752518221,-0.071865996
4888,-0.609291104,0.178342623,-0.003586268,-2.214093218,0.121144148,-0.002796606,10.10797237,0.596379447,-0.000685734,3.066877808,0.019402015,11.28981023,0.185768845,-0.006449708,5.385602217,0.020051071
4889,-0.816109747,0.179328323,-0.003112197,-2.749459888,0.126683813,-0.001730395,10.42202266,0.609388588,-0.002209136,2.788009141,0.023054069,9.374731703,0.237518428,-0.004997329,11.44024404,-0.223712298
4890,-0.038517572,0.170914206,-0.004442461,-1.900609039,0.12144627,-0.003535447,10.17218851,0.627718188,-0.00272357,4.347838596,-0.047672155,9.191442038,0.280538884,-0.006941174,8.523393997,-0.090870511
4891,-0.151401297,0.178925665,-0.004407614,-1.892539259,0.099220042,-0.002504979,10.47346835,0.606375616,-0.002243512,3.502988755,0.005855444,10.29469712,0.260943106,-0.007640059,3.553994506,0.079373574
4892,-0.263292207,0.186620691,-0.004628761,-1.651091595,0.107714138,-0.00337573,10.77219567,0.600407398,-0.002736986,3.039955268,0.01871959,10.48262874,0.221753138,-0.007203072,10.1211932,-0.170900071
4893,-0.123880613,0.187564746,-0.005302602,-1.706034122,0.105487207,-0.003298766,9.982711381,0.614127772,-0.001520721,2.473804666,0.039465825,7.847588402,0.291758265,-0.003904705,11.0241774,-0.225571435
4894,0.430957793,0.165162398,-0.005169329,-1.723543926,0.115909091,-0.003704717,10.06028862,0.601584204,-0.00091733,2.149186888,0.027602941,9.1564272,0.273819658,-0.006235815,11.49489411,-0.224669474
4895,0.204230425,0.16003654,-0.004648652,-2.143870919,0.103702578,-0.00206854,11.34493106,0.593771741,-0.003852812,1.028561947,0.120823761,11.54257755,0.203819889,-0.008213124,14.14617726,-0.371646618
4896,-0.082174485,0.163196287,-0.003872619,-2.041178682,0.098785928,-0.002133005,10.04198765,0.606357243,-0.001168637,3.305127224,-0.005126162,9.374689119,0.26941694,-0.006334244,4.847255343,0.049318836
4897,-0.24513954,0.179106957,-0.004544071,-1.683559532,0.099648148,-0.003024162,10.38856123,0.611553308,-0.002459703,4.677547839,-0.050273148,9.534607672,0.272077075,-0.006615898,9.643297747,-0.162370822
4898,-0.193340674,0.176221895,-0.004636014,-1.475210414,0.100997386,-0.003486133,10.35317208,0.610852914,-0.002311073,2.90686647,0.015582869,10.79739264,0.23098868,-0.008478735,8.723259664,-0.125607359
4899,-0.101921374,0.139920912,-0.002854684,-2.08431198,0.100679069,-0.002250989,11.02256398,0.590667446,-0.00288175,3.769844469,-0.024489199,10.76399798,0.192022704,-0.004696595,5.639999532,0.027757851
4900,0.086664479,0.186835223,-0.005558995,-2.284632149,0.109879236,-0.001777787,11.18621769,0.603464237,-0.004102064,4.288613944,-0.034500827,10.65764084,0.207271393,-0.00613467,10.79643796,-0.223591421
4901,-0.103208036,0.156095088,-0.003446469,-1.706211043,0.100589718,-0.002946457,10.55930507,0.617437181,-0.003006084,2.618897724,0.022748749,9.323719961,0.24135716,-0.005184484,3.871660907,0.14425174
4902,0.145479574,0.170332837,-0.004751017,-1.865439782,0.103775634,-0.00265943,9.995924055,0.633565703,-0.002697,5.19961767,-0.094619302,7.879759099,0.340923021,-0.007525641,7.232897477,-0.047986929
4903,-0.225631548,0.188022878,-0.004611492,-1.625382095,0.100017305,-0.002886224,11.16828024,0.591339024,-0.003303459,4.674012396,-0.059625305,10.81255645,0.197355736,-0.006172469,8.386448429,-0.115036435
4904,-0.126178379,0.193472772,-0.005262798,-1.478374569,0.115896024,-0.004214504,10.76086767,0.593298389,-0.002268307,2.804490916,0.009760004,9.925550205,0.258165852,-0.007903516,9.312238166,-0.144358801
4905,-1.17115747,0.201387749,-0.003313821,-1.954382376,0.110244544,-0.002722795,10.45242642,0.60129351,-0.00193924,4.079909583,-0.040906987,9.081201333,0.253156663,-0.004086054,8.108501908,-0.099408975
4906,-0.054329382,0.171270035,-0.004360663,-1.695701319,0.112162828,-0.003581681,10.97707982,0.604461579,-0.003276117,4.073939474,-0.039588148,9.524221986,0.248265179,-0.005627475,7.349345723,-0.05402926
4907,-1.026149417,0.203965673,-0.004031519,-1.754392158,0.123247579,-0.00414372,10.34804168,0.611098134,-0.0020125,4.385427919,-0.047852549,9.270437188,0.248814217,-0.005283228,11.63763918,-0.219537772
4908,-0.255619803,0.187771319,-0.004841862,-1.462605701,0.111707995,-0.004101128,10.83672896,0.602035614,-0.003010023,3.835838674,-0.03630086,9.798210582,0.247384822,-0.006685421,12.340429,-0.271665281
4909,-0.496485407,0.184846211,-0.004146562,-2.247206032,0.115698711,-0.002424795,9.923310632,0.626403085,-0.002307331,3.92424154,-0.038125711,11.24725417,0.207880431,-0.007904363,5.422298819,0.021875746
4910,-0.337231754,0.194347731,-0.00483495,-1.573594912,0.10448789,-0.003448583,11.18652887,0.597785075,-0.003600562,5.629324892,-0.120011277,10.66081198,0.251396536,-0.009067233,6.801493627,-0.00507002
4911,-0.622755188,0.193719023,-0.004322817,-1.850536978,0.102324922,-0.002887524,10.0738522,0.61886224,-0.001919708,3.698639739,-0.005875973,7.450538945,0.309954587,-0.003306522,12.53785788,-0.25536717
4912,-0.005947278,0.182710083,-0.00528922,-2.027723395,0.11325452,-0.002822463,11.18356108,0.575128142,-0.002428592,2.846011783,0.028836897,12.16016539,0.199646062,-0.010134954,8.217109877,-0.105992988
